,Unnamed: 0,_id,date,favourites,language,latitude,longitude,retweets,tweet,user
5643,2248,5c9f7760dd43f221484f2793,2019-03-30 14:04:11,0,pt,-22.7403,-47.3344,0,"Experimente indicar esta versão de bolo integral, enriquecida com amido resistente que irá modular a microbiota int… https://t.co/TaRjokpJgI",artvitta
5644,2249,5c9f7765dd43f221484f2795,2019-03-30 14:04:16,0,en,51.53202274,-0.10699805,0,That range is incredible @ruthjbrown @acousticliveuk #RuthBrown #Soul #RnB #NeoSoul #Acoustic #AcousticLive… https://t.co/crhGcCLhXN,JUMPINSOUNDS
5645,2250,5c9f776add43f221484f2797,2019-03-30 14:04:21,0,en,25.30715301,83.01000346,0,#varanasiindia #varanasi #indianphotography #creativeimagemagazine #india #india_gram #IndiaMeets #indiaphotos… https://t.co/StzT6H5a58,pratitimajumdar
5646,2251,5c9f777fdd43f221484f2799,2019-03-30 14:04:42,0,en,42.403890000000004,-83.05618,0,"Sailor Jack of the USS Enterprise! Finished!  Added the pins... anyone know what they are?
.
.
.
.
#salior #sea… https://t.co/DS6DFymGr4",DetroitPet
5647,2252,5c9f7783dd43f221484f279b,2019-03-30 14:04:46,0,pt,-22.77967626,-41.91067369,0,"Aproveitando cada oportunidade , porque os dias são maus. Ef 5:16❤ em Praia De Geribá https://t.co/T6Q0UNFQi3",FISIO_LIDIA
5648,2253,5c9f77a2dd43f221484f279d,2019-03-30 14:05:17,0,en,55.57894397,14.33474349,0,The beach. @ Vårhallen https://t.co/K0Zd8feEEi,Birgitta_L
5649,2254,5c9f77e3dd43f221484f279f,2019-03-30 14:06:22,0,pt,-20.3337,-47.79712,0,"Louzada e sua bike - Hooyah! Hoje o pedal foi na rota do Leite, onde os novos recrutas conheceram as cachoeiras des… https://t.co/6h3PSLviwo",omundodolouzada
5650,2255,5c9f77fcdd43f221484f27a1,2019-03-30 14:06:47,0,ar,29.24372115,47.89438388,0,"I'm at ستاربكس - @starbucks in Abdullah almubarak, Al Farwaniyah Governate https://t.co/COBxz58qen",a233i
5651,2256,5c9f780ddd43f221484f27a3,2019-03-30 14:07:04,0,es,-25.013170000000002,-47.92893,0,Acabou de publicar uma foto em Cananéia https://t.co/UYh6zx2aeE,zezerubi
5652,2257,5c9f7834dd43f221484f27a5,2019-03-30 14:07:43,0,en,40.758390000000006,-82.51544709999999,0,"Can you recommend anyone for this #Transportation job in #Mansfield, OH? Click the link in our bio to see it and mo… https://t.co/2YrXIGZlMS",tmj_OH_transp
5653,2258,5c9f7868dd43f221484f27a7,2019-03-30 14:08:35,0,en,34.66734667,-86.57458305,0,"Topped off with 🔥!!!
Always fascinated with the #unique designs from #ayalabar, but these are especially #Hot!😉 @ L… https://t.co/DgmN8XFjn5",Lolettas
5654,2259,5c9f7883dd43f221484f27a9,2019-03-30 14:09:02,0,en,2.73056043,102.586664,0,"Kenduriss 😘 Balik kampung satt 🤗 @ Felda Palong 2, Gemas, Negeri Sembilan https://t.co/Gdzwb5VZu0",MissDoubleH
5655,2260,5c9f7887dd43f221484f27ab,2019-03-30 14:09:06,0,ja,42.62333333,141.54666667,0,"【23:00時点 1.1℃ 67％ 0cm】
3.9~-6.8℃
★注意報:着雪
＝北海道苫小牧市 #tomakomai #苫小牧 https://t.co/giitTol0Rh",mgn_tomakomai
5656,2261,5c9f788edd43f221484f27ad,2019-03-30 14:09:13,0,en,40.7127837,-74.00594129999999,0,"OfficeTeam is hiring in #NewYork, NY! Read about our latest #Clerical job opening via the link in our bio: Office Assistant",tmj_nwk_cler
5657,2262,5c9f78ebdd43f221484f27af,2019-03-30 14:10:46,0,en,37.23576,-80.0109,0,One of my boys ❤️ #shencat #healthyspine #movementheals #royalshencat #pilatesbody #joepilates #luzlifewayoflife @… https://t.co/7QNWA665CN,LuzLife_Lotus
5658,2263,5c9f78efdd43f221484f27b1,2019-03-30 14:10:50,0,en,27.9473,-82.4558,0,"♥️ @ Tampa, Florida https://t.co/b7FJlu1Yfr",PropertyInPasco
5659,2264,5c9f7934dd43f221484f27b3,2019-03-30 14:11:59,0,ja,35.66298534,139.71113013,0,"I'm at fai aoyama in 港区, 東京都 https://t.co/h5km0dKH9A",Broken_curpichu
5660,2265,5c9f793fdd43f221484f27b5,2019-03-30 14:12:10,0,en,44.4333,-80.5208,0,10am: - https://t.co/gMa2jj8Uo5 #Parry Sound #Weather,wxParrySound
5661,2266,5c9f7941dd43f221484f27b7,2019-03-30 14:12:12,0,ja,35.12226041,135.94537139,0,"I'm at ピエリ守山 in 守山市, 滋賀県 https://t.co/3Am074tKli",sanyou103
5662,2267,5c9f794ddd43f221484f27b9,2019-03-30 14:12:24,0,tr,40.98661236,28.87224307,0,"I'm at Etçi Mehmet - @etci_mehmet in Bakırköy, İstanbul https://t.co/1qUZKyBCYq",ozyour
5663,2268,5c9f7957dd43f221484f27bb,2019-03-30 14:12:34,0,en,50.8605096,-0.08259730000000001,0,"View from the top. 😍😍😍 @ The Amex Stadium, Brighton https://t.co/QcAcCPpRNe",GoodluckAnugwom
5664,2269,5c9f795bdd43f221484f27bd,2019-03-30 14:12:38,0,es,-33.4907,-70.7547,0,11:12 en Maipú 10-9 B1 ISABEL RIQUELME NORTE y ACHUPALLAS https://t.co/T28Jfleqn2,naiko_vidal
5665,2270,5c9f7987dd43f221484f27bf,2019-03-30 14:13:22,0,en,3.11357322,101.67061291,0,"Catch our talk on Selamat Pagi Malaysia with our Chairman, Captain Ab Manan Mansor and our alumni; Muhammad Yasser,… https://t.co/l0qeBO3eRy",AMCian
5666,2271,5c9f798bdd43f221484f27c1,2019-03-30 14:13:26,0,en,36.3020023,-88.3267107,0,"Want to work at Morningside of Paris? We're hiring in #Paris, TN! Click the link in our bio for details on this job… https://t.co/fmklmA1b0r",tmj_tn_nursing
5667,2272,5c9f79bcdd43f221484f27c3,2019-03-30 14:14:15,0,en,33.7684,-84.38226,0,My birthday presents.  The boy. The girl. The spicy food. The unique setting. The cocktails. Thanks to the hubby fo… https://t.co/MDBb0y2q4n,lindasands
5668,2273,5c9f79cfdd43f221484f27c5,2019-03-30 14:14:34,0,en,42.724305,-84.4796047,0,"See our latest #EastLansing, MI #CustomerService job opportunity and click the link in our bio to apply: Temporary… https://t.co/C22bwLXVTc",tmj_min_cstsrv
5669,2274,5c9f79e3dd43f221484f27c7,2019-03-30 14:14:54,0,en,36.2055726,-86.3331055,0,3rd Grade Boys - Pool A - EAB TENNESSEE 2028 def. EAB TENNESSEE 2029 37-27 @exposurebball,bballshowcase
5670,2275,5c9f79ecdd43f221484f27c9,2019-03-30 14:15:03,0,pt,-23.4864,-46.3486,0,#relieve em Itaquaquecetuba https://t.co/lZ0EuVzAbe,rael_fc
5671,2276,5c9f79eedd43f221484f27cb,2019-03-30 14:15:05,0,en-gb,51.7248487,-1.2328819,0,2733 watts. https://t.co/A35X1mmjHF,OxfordSolarLive
5672,2277,5c9f79f6dd43f221484f27cd,2019-03-30 14:15:13,0,en,38.577,-121.4947,0,"#AllCityForLife @ Sacramento, California https://t.co/o4biR6BP27",slowden11
5673,2278,5c9f79f8dd43f221484f27cf,2019-03-30 14:15:15,0,en,42.190024900000004,-87.90840390000001,0,"Want to work at Robert Half Finance &amp; Accounting? We're hiring in #Lincolnshire, IL! Click the link in our bio for… https://t.co/vf0tjGzfPu",tmj_il_intern
5674,2279,5c9f7a11dd43f221484f27d1,2019-03-30 14:15:40,0,en,3.03139407,101.70722976,0,"The OG! (@ Half Moon in Seri Kembangan, Selangor) https://t.co/sYN9Laaf9G",ZakiHafifi
5675,2280,5c9f7a16dd43f221484f27d3,2019-03-30 14:15:45,0,en,31.9973456,-102.0779146,0,"Want to work at Baker Hughes, a GE Company? We're hiring in Midland, TX! Click for details: https://t.co/Ljvo3eTkO9 #Sales #oilfield",BakerHughesJobs
5676,2281,5c9f7a1cdd43f221484f27d5,2019-03-30 14:15:51,0,pt,-9.6232,-35.7248,0,"Emocionante esta matéria, uma viajem no tempo, 16 anos de visitas e emoções... A megalópole do Brasil. ❤ SP em Mace… https://t.co/dvSVCFCN4O",Claudionor19
5677,2282,5c9f7a21dd43f221484f27d7,2019-03-30 14:15:56,0,es,28.65645,-17.9085,0,"#lgtbespaña #lgtb #loslla os en Los Llanos De Aridane, Canarias, Spain https://t.co/SaJsAcMweb",malogalan
5678,2283,5c9f7a54dd43f221484f27d9,2019-03-30 14:16:47,0,th,17.88406133,102.74361506,0,"I'm at ถนนคนเดินริมโขงหนองคาย in Nong Khai, หนองคาย https://t.co/Z59cYoFYIf",tukta0307
5679,2284,5c9f7a56dd43f221484f27db,2019-03-30 14:16:49,0,es,-25.013170000000002,-47.92893,0,Acabou de publicar uma foto em Cananéia https://t.co/m5kX0MA2lL,zezerubi
5680,2285,5c9f7a70dd43f221484f27dd,2019-03-30 14:17:15,0,en-GB,51.54286,-0.14874,0,#camdenlockmarket #camdenlock #reflections @ Camden Lock https://t.co/LYJ1CmyioD,howarthvictor49
5681,2286,5c9f7a77dd43f221484f27df,2019-03-30 14:17:22,0,pt,-8.0404119,-34.91015694,0,Tá na mão! Simbora? em Carrefour https://t.co/vzHhSEUeV1,evilela2001
5682,2287,5c9f7a7cdd43f221484f27e1,2019-03-30 14:17:27,0,en,-6.17236102,106.83585243,0,Celebrating Earth Hour with my son at Hotel Borobudur #hotelborobudurjakarta #connect2earth #agpeduli… https://t.co/AXrsNA3TP4,jim0664
5683,2288,5c9f7a92dd43f221484f27e3,2019-03-30 14:17:49,0,nl,52.230625,4.6696935,0,De #leimuiderbrug in #leimuiden ging zojuist open om 15:17. Zie https://t.co/uxHXKppGDP #brugopen,OpenBrug
5684,2289,5c9f7ab1dd43f221484f27e5,2019-03-30 14:18:20,0,en,2.1936777000000003,102.24550728,0,Makan! (@ Hajjah Mona Asam Pedas in Melaka) https://t.co/A0lsp9aV94,rafiqromayli
5685,2290,5c9f7ac0dd43f221484f27e7,2019-03-30 14:18:35,0,en,35.3254335,-97.4908667,0,"We're hiring in #Moore, OK! Click the link in our bio to apply to this job and more: Restaurant Service and Kitchen… https://t.co/X0JiM0MlX5",tmj_okc_hrta
5686,2291,5c9f7ad5dd43f221484f27e9,2019-03-30 14:18:56,0,en,36.7280583,-108.21868559999999,0,"If jobs with titles like ""Technician, Senior Communications"" sound appealing to you, follow us to hear about these… https://t.co/UrWRUqThJO",tmj_NM_it
5687,2292,5c9f7aecdd43f221484f27eb,2019-03-30 14:19:19,0,fr,46.798562,8.231973,0,@miandolo dumbo arenacinemasfr #dumbo2019 #hijos#familia #colombia #disney #suisse #españa #cinema #film #placer à… https://t.co/kkMoKoungz,miandolo
5688,2293,5c9f7af2dd43f221484f27ed,2019-03-30 14:19:25,0,tr,40.79258,29.42823,0,"AİLE KONUT ŞERHİ NEDİR? 
NASIL KONULUR?

Aile konutu evlilik birliktiğinin devamı süresince eşlerin beraber yaşayıp… https://t.co/fAXXIw7flI",YaseminZdoru
5689,2294,5c9f7b38dd43f221484f27ef,2019-03-30 14:20:35,0,en,29.709907899999997,-95.3997225,0,This Surg Tech job might be a great fit for you. Click the link in our bio to see it and more. Mechanical Circulato… https://t.co/C8asEmbjHY,tmj_hou_health
5690,2295,5c9f7b6cdd43f221484f27f1,2019-03-30 14:21:27,0,en,50.26272995,-5.04874583,0,yogatully #giraffesarecool @ Cornwall Yoga Centre https://t.co/kYgjnfyDVr,blackman_aimee
5691,2296,5c9f7b8edd43f221484f27f3,2019-03-30 14:22:01,0,en,10.34292991,123.91949999,0,"Med students can be fancy too✨
📸: https://t.co/uNQf4VRaE1 @ Oakridge Pavilion, Cebu https://t.co/uncwQN1rQc",dorothymariz
5692,2297,5c9f7b9edd43f221484f27f5,2019-03-30 14:22:17,0,en,36.80876022,-76.13407756,0,Last day with Suessical! Also look at these AMAZING cookies the cast got yesterday!!!! #brownbutterbakeryva @ Bisho… https://t.co/YO8eYyQlVn,peytonlohaus
5693,2298,5c9f7ba6dd43f221484f27f7,2019-03-30 14:22:25,0,es,-0.0244,37.9039,0,63% of the Kenya's Trends for Friday 29 were hashtags: https://t.co/f96x899y7t #trndnl,trendinaliaKE
5694,2299,5c9f7babdd43f221484f27f9,2019-03-30 14:22:30,0,es,-39.80990903,-73.25401645,0,Me pareció ver una linda gatita #catlover en El Growler https://t.co/Xlvr3G3VFQ,MarciaFBravoD
5695,2300,5c9f7bafdd43f221484f27fb,2019-03-30 14:22:34,0,en,22.535799899999997,88.21816,0,"https://t.co/jSdGc0OJXb
 #best_packers_and_movers #relocation… https://t.co/53vy6xC3xn",AnkiHowrah
5696,2301,5c9f7bbadd43f221484f27fd,2019-03-30 14:22:45,0,en,-6.99863193,110.40773749,0,"#saturdate #LongTimeNoSee 🍵☕
#dikalaurutanfotonyontek cyn_thias 😌😂 @ Kedai Kopi Oma https://t.co/ZWpm0RIibc",TikeTiana
5697,2302,5c9f7bbddd43f221484f27ff,2019-03-30 14:22:48,0,en,35.7795897,-78.6381787,0,"Want to work at Performance Food Group? We're hiring in Raleigh, NC! Click for details: https://t.co/uY1Jgg5dZi #Transportation #driver",PFGCareers
5698,2303,5c9f7bd1dd43f221484f2801,2019-03-30 14:23:08,0,ja,35.3741532,139.18450356,0,"I'm at 渋沢駅 - @odakyuline_info in 秦野市, 神奈川県 https://t.co/ODFtdW8UbH",metro_Hibiya07
5699,2304,5c9f7bd5dd43f221484f2803,2019-03-30 14:23:12,0,es,10.45601762,-84.55810515,0,"#pulseras y más pulseras 😎 en Los Angeles, La Fortuna, San Carlos https://t.co/DjVRqmDoQ7",alBeRtHSalas
5700,2305,5c9f7be6dd43f221484f2805,2019-03-30 14:23:29,0,tr,36.8709422,10.34810436,0,Peut-être tout ce qu’il me faut est le temps... #tunisie🇹🇳#magrip#africa##sidibousaid @ Sidi Bou Saïd - سيدي بوسعيد https://t.co/rK8G6ZRRCV,ensardemirci16
5701,2306,5c9f7befdd43f221484f2807,2019-03-30 14:23:38,0,tr,41.037279,28.985560999999997,0,kalkışabilme Özgürlükİçin BüyükYürüyüş gezdirilme orta karar kırsal bölge kızışmak,osmnbrcn61
5702,2307,5c9f7befdd43f221484f2809,2019-03-30 14:23:38,0,en,53.905719999999995,-1.6949400000000001,0,"Wholesome home gardening joys. Blossom, buds, red kite spotting and top whiffs. 👌🏼
.
#flowers #weekend #homegrown… https://t.co/9YRhO3Q316",ItsBalderston
5703,2308,5c9f7bf0dd43f221484f280b,2019-03-30 14:23:39,0,tr,41.037921000000004,28.985871999999997,0,kele abanozlaştırmak para canlısı çöp arabası ruhsuzlaştırmak Özgürlükİçin BüyükYürüyüş at cambazı komplikasyon,hilalirinsi
5704,2309,5c9f7bfedd43f221484f280d,2019-03-30 14:23:53,0,en-gb,53.47149613,-2.96133041,0,"I'm at Bootle FC in Bootle, Sefton https://t.co/TOGSPkwuE7",KenyonSportMgmt
5705,2310,5c9f7c11dd43f221484f280f,2019-03-30 14:24:12,0,tr,41.037952000000004,28.985674,0,damperli sildirtmek proton kol saati Nasrettin Hoca cennetlik Özgürlükİçin BüyükYürüyüş şıklaşma,atike_baransel8
5706,2311,5c9f7c16dd43f221484f2811,2019-03-30 14:24:17,0,tr,41.037106,28.985851,0,tokurcun Özgürlükİçin BüyükYürüyüş sanat adamı tavukayağı kükürtlemek tülü plakalı,beynaaax
5707,2312,5c9f7c1edd43f221484f2813,2019-03-30 14:24:25,0,tr,41.037546999999996,28.985681,0,vıcırdaşma çalgısız dudaksıl kıç çalıvermek susayış kipe Özgürlükİçin BüyükYürüyüş,hakbilgen
5708,2313,5c9f7c3fdd43f221484f2815,2019-03-30 14:24:58,0,ja,35.16974383,136.9063994,0,"真横を通過🚌💨 (@ SKE48劇場 - @ske48official in 名古屋市, 愛知県, 愛知県) https://t.co/w49HdDU9Kc",ske_ltd_exp
5709,2314,5c9f7c48dd43f221484f2817,2019-03-30 14:25:07,0,en,33.7739948,-84.3631572,0,Last night as @BennyBsf brings out @skyzoo to a Sold Out Atlanta crowd @ The Drunken Unicorn https://t.co/CqTlEsK3Pi,Nuface
5710,2315,5c9f7ca4dd43f221484f2819,2019-03-30 14:26:39,0,en,21.244262399999997,81.63459778,0,Just posted a photo @ Smart-City-Raipur https://t.co/BycGtC2XT7,YogeshPanika
5711,2316,5c9f7cc7dd43f221484f281b,2019-03-30 14:27:14,0,en-gb,-22.84105,-42.22399,0,Banho de gato rs #cat @ Iguaba Grande https://t.co/AGJafg1Gg4,andreluizfn
5712,2317,5c9f7cd2dd43f221484f281d,2019-03-30 14:27:25,0,en,26.28665,50.21436,0,"#Al_Kobar @ Al-Khobar Towers Cont. Est., Dammam, Saudi Arabia https://t.co/15k8z3fujZ",mohalaskar
5713,2318,5c9f7d5cdd43f221484f281f,2019-03-30 14:29:43,0,es,19.4326,-99.1332,0,"Menos de seis meses para completar la transformación....
.
.
.
.
#me #girl #happiness #saturday #fitspo #instafit… https://t.co/zPBJTZqFKo",espiaramos
5714,2319,5c9f7d5cdd43f221484f2821,2019-03-30 14:29:43,0,en,38.5088615,-90.43538670000001,0,We don’t do online training but you can get our programming for $25/month + video review $50/month. IM to get start… https://t.co/U3GffuK5W1,MicksGym
5715,2320,5c9f7d5ddd43f221484f2823,2019-03-30 14:29:44,0,en,39.94394299,-104.93710816,0,"Saturday morning pre-coffee wake up juice! (@ Orangetheory Fitness in Thornton, CO) https://t.co/idjYE213b9",TechGirlGeek
5716,2321,5c9f7d6cdd43f221484f2825,2019-03-30 14:29:59,0,en,30.618247600000004,-87.7530454,0,"Want to land a job like ""Customer Service - Restaurant"" at Love's Travel Stops &amp; Country Stores? Applicant tracking… https://t.co/g5CkVVxrQu",tmj_mob_hrta
5717,2322,5c9f7d7ddd43f221484f2827,2019-03-30 14:30:16,0,en,-6.96667,110.417,0,"#crane #blackandwhite #semarang #building @ Semarang, Indonesia https://t.co/NPATDMjSLv",4l1f
5718,2323,5c9f7d7edd43f221484f2829,2019-03-30 14:30:17,0,es,37.17964,-3.58814,0,"Venir a la pasarelaflamencagranada 💃🏻 y no vestirme de lunares, era un delito♥️ #totallook #polkadots #flamenco en… https://t.co/9H7cL56Krm",lidiandomoda
5719,2324,5c9f7d7fdd43f221484f282b,2019-03-30 14:30:18,0,en,38.8951,-77.0367,0,Appreciate @Wpgc @tonyredz247 mr247 coming out to our event much love!! #dmv #wpgc #washingtondc #bussinessmen… https://t.co/wk0rrfV9BJ,JChristian195
5720,2325,5c9f7da8dd43f221484f282d,2019-03-30 14:30:59,0,es,-34.12879,-63.39201,0,"Acaba de publicar un video en Laboulaye, Cordoba https://t.co/B8p9icXWQA",504edfbb66d4405
5721,2326,5c9f7dabdd43f221484f282f,2019-03-30 14:31:02,0,en,28.13333333,-81.63166667,0,"🌈Proof that you catch rainbows when you stay in your light.🌈
This little hatchling caught the perfect light when ph… https://t.co/j14YmIn9NW",WomanShopsWorld
5722,2327,5c9f7dc6dd43f221484f2831,2019-03-30 14:31:29,0,ar,29.31204437,47.81143312,0,"I'm at Trolly-KNPC Patrol in Al Kuwayt, Al Jahrah https://t.co/TacpTz8slP",A7m2d_aaa
5723,2328,5c9f7de7dd43f221484f2833,2019-03-30 14:32:02,0,en,40.4411,-79.9975,0,"We’re ready for you, @itsjojosiwa!! 🎀💕💛🎉 @ Pittsburgh, Pennsylvania https://t.co/lF5N08ofdf",giaabella
5724,2329,5c9f7de7dd43f221484f2835,2019-03-30 14:32:02,0,en,53.56300006,-2.53286874,0,"Just in case the mural wasn’t enough, here’s an engraved shield of the cow being beheaded!
I suspect it was probabl… https://t.co/KZZYN7QCIt",Keawyeds
5725,2330,5c9f7e0bdd43f221484f2837,2019-03-30 14:32:38,0,en,28.5547,77.214,0,"The only kind of sunsets that I don't like are the ones that I missed..

.
.
.
.
.
.
.
.
.
.
.
#no person #tree… https://t.co/FIelGm8f1H",abhimanbiswas
5726,2331,5c9f7e14dd43f221484f2839,2019-03-30 14:32:47,0,it,44.35662,9.15141,0,Mare. Finalmente. @ Camogli https://t.co/WlOTAVJbjN,phSimoneDurante
5727,2332,5c9f7e20dd43f221484f283b,2019-03-30 14:32:59,0,en,40.726079999999996,-73.98512,0,#Basquait #thebrantfoundation #brantfoundation #nyc #eastvillage @ The Brant Foundation Art Study Center https://t.co/catxnsn5sW,JohnnyNicoloro
5728,2333,5c9f7ea0dd43f221484f283d,2019-03-30 14:35:07,0,en,25.705899300000002,-80.28531509999999,0,#Kybella for the fellas !  This noninvasive injection is used to sculpt the lower face (and sometimes body ... stay… https://t.co/c0sJvUR4vL,drjanellevega
5729,2334,5c9f7ea9dd43f221484f283f,2019-03-30 14:35:16,0,ar,26.25913141,50.21928993,0,I'm at كورنيش الخبر w/ @unique108_ https://t.co/rSInLdr0YK,iShaikha_ali
5730,2335,5c9f7ed8dd43f221484f2841,2019-03-30 14:36:03,0,es,-33.00907,-71.54852,0,"I'm at @MarinaArauco in Viña del Mar, Región de Valparaíso https://t.co/LGspWJ7eqK",ignaoz
5731,2336,5c9f7edfdd43f221484f2843,2019-03-30 14:36:10,0,en,49.16117548,-122.88608729999999,0,Please come and support the 4th and 6th West Whalley Scouts today at the Nordel Save On Foods from 11 to 3. They ar… https://t.co/48hKc6hbJn,royavis
5732,2337,5c9f7ee0dd43f221484f2845,2019-03-30 14:36:11,0,en,27.9473,-82.4558,0,"#Repost @888shoot55 with get_repost
・・・
Thanks @LoweGearPrint for my awesome Tampa Pride Shirts!  They came out soo… https://t.co/CriIwpvBsX",LoweGearPrint
5733,2338,5c9f7ee6dd43f221484f2847,2019-03-30 14:36:17,0,en,34.1458,-85.9992,0,"Go to my Facebook page and shop all the latest fashion fun jewelry. Everything is just $5. @ Duck Springs, Alabama https://t.co/wbr9VFIhpQ",samw4497
5734,2339,5c9f7f4add43f221484f2849,2019-03-30 14:37:57,0,ja,36.28187637,139.37647724,0,"I'm at 蔦屋書店 太田店 - @shop_tsutaya in 太田市, 群馬県 https://t.co/2YeoPpVptG",X_bota4
5735,2340,5c9f7f9bdd43f221484f284b,2019-03-30 14:39:18,0,en,35.4675602,-97.5164276,0,"Can you recommend anyone for this job in Oklahoma City, OK? https://t.co/HwCmcJRy8U #RN #Nursing",INTEGRISCareers
5736,2341,5c9f7faadd43f221484f284d,2019-03-30 14:39:33,0,es,19.4326,-99.1332,0,"Liposucción secundaria HD
Paciente con Liposucción previa y múltiples irregularidades como secuela. Se realiza Lipo… https://t.co/3L7BctLhl2",drfranciscop
5737,2342,5c9f7facdd43f221484f284f,2019-03-30 14:39:35,0,es,-34.83123,-58.39445,0,Mamá!!! La Mantis quiere Guayabas en Burzaco https://t.co/FupBRXCknL,aguila_x
5738,2343,5c9f7fb3dd43f221484f2851,2019-03-30 14:39:42,0,ru,45.215,39.2314,0,КВ антенна 📡 Sirio GPE 27. Конструкция: штырь 5/8 от длины волны с тремя противовесами. Установлена на пятиэтажеке… https://t.co/DhsPBPmvtq,avetyan_2000
5739,2344,5c9f7ff2dd43f221484f2853,2019-03-30 14:40:45,0,en,51.5111395,-0.13984100000000002,0,Photos by @BexSmall93 @ Belowzero Ice Bar https://t.co/SnbUvG6VqK,ChrisRidley91
5740,2345,5c9f7ff7dd43f221484f2855,2019-03-30 14:40:50,0,es,-33.4006,-70.5876,0,11:40 en Vitacura Accidente vehicular (10-4-1) Q8 B18 Americo Vespucio Norte y Las Fresas https://t.co/PpZpbK8wMq,CE1LTK
5741,2346,5c9f800ddd43f221484f2857,2019-03-30 14:41:12,0,en,41.7207951,-87.678634,0,The Juices are in... come get them #wichicago https://t.co/qGdWAXd2eM @ Warrior Institute of Chicago https://t.co/duutHJvZxz,WIChicago
5742,2347,5c9f8024dd43f221484f2859,2019-03-30 14:41:35,0,en,33.655774,-84.506568,0,"I'm at Burlington in Atlanta, GA https://t.co/PGaKJhitFO",IamDanteB
5743,2348,5c9f803add43f221484f285b,2019-03-30 14:41:57,0,en,40.0416,-83.0186,0,Saying goodbye to the apartment today. We moved into this place when I was admitted to the Ph.D program at OSU almo… https://t.co/s2l2hJmfO7,TravisENeel
5744,2349,5c9f804ddd43f221484f285d,2019-03-30 14:42:16,0,ar,26.4423,50.0898,0,شركه تنظيف شقق فلل سجاد موكيت مجالس فرشات كنب نظافه عامه مكافحة الحشرات البق الوزغ النمل الأسود الثعابين مكافحة الص… https://t.co/dltRr6yd5W,aboadhamesa3
5745,2350,5c9f8052dd43f221484f285f,2019-03-30 14:42:21,0,ja,35.74958545,139.80540729,0,"I'm at 北千住駅 in 足立区, 東京都 w/ @rottenapple4869 https://t.co/W6CrUYuKtO",y6u6ka48
5746,2351,5c9f805cdd43f221484f2861,2019-03-30 14:42:31,0,pl,52.210569,21.021937,0,Nvidia Project R.O.N. Wirtualny asystent o niespotykanym dotąd... https://t.co/DZs4joa9Tx,pidybi
5747,2352,5c9f8065dd43f221484f2863,2019-03-30 14:42:40,0,es,42.87684,-8.544319999999999,0,Hoy hace un año entraba en Santiago. Y me pregunto hoy que hago aqui. Bueno se lo que hago aqui. Pero me da rabia n… https://t.co/4B4I0vpzkm,anaclusa
5748,2353,5c9f8069dd43f221484f2865,2019-03-30 14:42:44,0,tr,36.58956646,29.1549105,0,"I'm at Shell in Fethiye, Muğla https://t.co/fyNCm6BVP4",sedatcaner
5749,2354,5c9f8069dd43f221484f2867,2019-03-30 14:42:44,0,en,15.488380599999998,120.97211740000002,0,"Congrats!🏆🙏🏻
ALKEINN BRYLE D. MARIANO 🥰 @ Palayan Convention Center, Palayan City https://t.co/oz3Kzh9Ruf",itsanadomingo
5750,2355,5c9f806cdd43f221484f2869,2019-03-30 14:42:47,0,ja,35.40969038,136.75707096,0,"電車超遅延してるので500%夜行バスに間に合いません。 (@ 岐阜駅 in 岐阜市, 岐阜県) https://t.co/OGQn0S2bkx",Ken_Ken_Pa024
5751,2356,5c9f8073dd43f221484f286b,2019-03-30 14:42:54,0,en,41.89063339,12.49237776,0,"Wowowow (@ Colosseum - @turismoromaweb in Roma, RM) https://t.co/9LPYVtb9Mr",dantran88
5752,2357,5c9f808bdd43f221484f286d,2019-03-30 14:43:18,0,en,-22.98733813,-43.19615564,0,"I'm at Hotel Fasano in Rio de Janeiro, RJ https://t.co/5BCd53yw2X",euheinale
5753,2358,5c9f80afdd43f221484f286f,2019-03-30 14:43:54,0,en,35.84738703,-86.38356686,0,2329 Irby Ln is a 7.5 acre estate property in #murfreesboro TN just 3 miles from #mtsu . The home has over 3700 sq… https://t.co/SYgUG9uTmC,mborobill
5754,2359,5c9f80b6dd43f221484f2871,2019-03-30 14:44:01,0,en,14.42472133,121.02718668,0,"03302019 A rare family time. Congratulations on graduating College today, brother! Kuya’s proud of you! @ Omakase J… https://t.co/YLbb5SH3ul",lawrenceiguchi
5755,2360,5c9f80c3dd43f221484f2873,2019-03-30 14:44:13,0,ja,1.28453233,103.8424641,0,Offkai (@ McDonald's in Singapore w/ @kazearashi) https://t.co/hMgnC78FTV https://t.co/u8EEordJNR,oldpier
5756,2361,5c9f80c5dd43f221484f2875,2019-03-30 14:44:16,0,en,37.718554,-97.2426783,0,"Want to land a job like ""Sales Lead"" at White House Black Market? Applicant tracking systems look for specific keyw… https://t.co/Um7xPKcM4s",tmj_ksw_sales
5757,2362,5c9f80c6dd43f221484f2877,2019-03-30 14:44:17,0,en,45.302934,-66.0236556,0,"We're hiring in #SaintJohn, NB! Click the link in our bio to apply to this job and more: shift supervisor - Store#… https://t.co/Op5zxgvabA",tmj_NB_retail
5758,2363,5c9f80eedd43f221484f2879,2019-03-30 14:44:57,0,es,-36.62027778,-64.29055556,0,"Despidiendo el verano tardíamente

#lapampa #santarosa #lapampaargentina #mariposa en Santa Rosa, La Pampa https://t.co/lV9Fwx8bb5",mvalls
